raceId,driverId,stop,lap,time,duration,milliseconds,compound,pit_duration_ms_x,pit_lap,pit_duration_ms_y,estimated_pit_delta_ms
1072,830,1,13,20:58:28,16:36.375,996375,,996375,13.0,996375.0,2019268.0
1072,1,2,13,20:58:32,16:35.856,995856,,995856,13.0,995856.0,2022648.0
1072,822,2,13,20:58:35,16:35.942,995942,,995942,13.0,995942.0,2022137.0
1072,839,1,13,20:58:37,16:37.126,997126,,997126,13.0,997126.0,2023228.0
1072,817,1,13,20:58:41,16:37.029,997029,,997029,13.0,997029.0,2021264.0
1072,844,2,13,20:58:42,16:39.485,999485,,999485,13.0,999485.0,2025492.0
1072,842,1,13,20:58:44,16:41.775,1001775,,1001775,13.0,1001775.0,2031177.0
1072,815,2,13,20:58:46,16:42.619,1002619,,1002619,13.0,1002619.0,2033805.0
1072,832,1,13,20:58:47,16:44.618,1004618,,1004618,13.0,1004618.0,2036232.0
1072,841,1,13,20:58:49,16:44.917,1004917,,1004917,13.0,1004917.0,2036737.0
1072,852,1,13,20:58:51,16:46.407,1006407,,1006407,13.0,1006407.0,2039281.0
1072,8,1,13,20:58:54,16:48.569,1008569,,1008569,13.0,1008569.0,2041281.0
1072,20,1,13,20:58:56,16:52.304,1012304,,1012304,13.0,1012304.0,2048222.0
1072,846,2,13,20:58:57,16:57.303,1017303,,1017303,13.0,1017303.0,2053021.0
1072,4,2,13,20:59:01,16:59.850,1019850,,1019850,13.0,1019850.0,2057040.0
1072,853,1,13,20:59:05,16:59.226,1019226,,1019226,13.0,1019226.0,2052953.0
1072,847,2,13,20:59:08,17:01.615,1021615,,1021615,13.0,1021615.0,2052613.0
1072,840,2,13,20:59:12,17:00.939,1020939,,1020939,13.0,1020939.0,2041916.0
1072,849,2,13,20:59:20,16:57.257,1017257,,1017257,13.0,1017257.0,2038850.0
1072,830,2,15,21:21:56,18:07.591,1087591,,1087591,15.0,1087591.0,1205285.0
1072,839,2,15,21:21:58,18:08.290,1088290,,1088290,15.0,1088290.0,1189200.0
1072,1,3,15,21:22:02,18:06.674,1086674,,1086674,15.0,1086674.0,1189521.0
1072,817,2,15,21:22:05,18:07.296,1087296,,1087296,15.0,1087296.0,1196969.0
1072,822,3,15,21:22:07,18:09.473,1089473,,1089473,15.0,1089473.0,1199378.0
1072,842,2,15,21:22:09,18:12.287,1092287,,1092287,15.0,1092287.0,1202292.0
1072,844,3,15,21:22:10,18:15.192,1095192,,1095192,15.0,1095192.0,1207947.0
1072,841,2,15,21:22:14,18:14.749,1094749,,1094749,15.0,1094749.0,1202208.0
1072,832,2,15,21:22:15,18:17.194,1097194,,1097194,15.0,1097194.0,1204914.0
1072,20,2,15,21:22:20,18:18.749,1098749,,1098749,15.0,1098749.0,1203556.0
1072,8,2,15,21:22:24,18:19.282,1099282,,1099282,15.0,1099282.0,1205899.0
1072,852,2,15,21:22:26,18:20.644,1100644,,1100644,15.0,1100644.0,1208623.0
1072,4,3,15,21:22:31,18:21.826,1101826,,1101826,15.0,1101826.0,1204941.0
1072,840,3,15,21:22:33,18:22.979,1102979,,1102979,15.0,1102979.0,1222788.0
1072,849,3,15,21:22:34,18:27.052,1107052,,1107052,15.0,1107052.0,1226645.0
1072,846,3,15,21:22:36,18:36.576,1116576,,1116576,15.0,1116576.0,1224747.0
1072,852,3,23,21:57:04,27.874,27874,,27874,23.0,27874.0,55595.0
1072,8,3,26,22:01:34,34.489,34489,,34489,26.0,34489.0,78645.0
1072,4,4,44,22:32:14,21.097,21097,,21097,44.0,21097.0,39558.0
1073,854,1,10,17:18:55,22.124,22124,,22124,10.0,22124.0,40830.0
1073,830,1,13,17:22:42,21.152,21152,,21152,13.0,21152.0,39121.0
1073,1,1,14,17:24:04,21.595,21595,,21595,14.0,21595.0,42092.0
1073,844,1,15,17:26:08,22.461,22461,,22461,15.0,22461.0,41264.0
1073,839,1,15,17:26:13,21.677,21677,,21677,15.0,21677.0,40025.0
1073,846,1,17,17:29:04,21.380,21380,,21380,17.0,21380.0,41436.0
1073,841,1,17,17:29:20,22.283,22283,,22283,17.0,22283.0,42996.0
1073,817,1,18,17:30:47,21.449,21449,,21449,18.0,21449.0,40635.0
1073,832,1,19,17:31:59,22.213,22213,,22213,19.0,22213.0,41734.0
1073,815,1,21,17:34:55,21.471,21471,,21471,21.0,21471.0,35876.0
1073,840,1,21,17:35:25,22.288,22288,,22288,21.0,22288.0,42331.0
1073,8,1,21,17:35:29,22.338,22338,,22338,21.0,22338.0,41950.0
1073,852,1,23,17:38:05,22.455,22455,,22455,23.0,22455.0,43916.0
1073,20,1,23,17:38:23,21.221,21221,,21221,23.0,21221.0,41348.0
1073,849,1,28,17:46:18,21.241,21241,,21241,28.0,21241.0,38524.0
1073,822,1,30,17:48:30,21.669,21669,,21669,30.0,21669.0,42707.0
1073,844,2,35,17:56:24,21.173,21173,,21173,35.0,21173.0,59776.0
1073,830,2,36,17:57:06,21.871,21871,,21871,36.0,21871.0,62715.0
1073,815,2,36,17:57:40,21.413,21413,,21413,36.0,21413.0,53697.0
1073,4,1,36,17:58:06,21.304,21304,,21304,36.0,21304.0,47259.0
1073,842,1,36,17:58:06,22.133,22133,,22133,36.0,22133.0,46157.0
1073,846,2,48,18:16:06,22.173,22173,,22173,48.0,22173.0,42248.0
1073,830,3,53,18:22:37,21.453,21453,,21453,53.0,21453.0,69267.0
1073,817,2,52,18:22:38,22.056,22056,,22056,52.0,22056.0,69778.0
1073,840,2,52,18:22:55,22.661,22661,,22661,52.0,22661.0,66422.0
1073,815,3,53,18:23:09,21.385,21385,,21385,53.0,21385.0,61750.0
1073,854,2,52,18:23:42,22.070,22070,,22070,52.0,22070.0,63061.0
1073,852,2,53,18:24:01,21.909,21909,,21909,53.0,21909.0,44093.0
1073,842,2,54,18:25:56,21.920,21920,,21920,54.0,21920.0,29033.0
1020,1,3,29,16:07:32,1:09.022,69022,,69022,29.0,69022.0,125890.0
1074,1,1,11,18:21:54,25.201,25201,,25201,11.0,25201.0,47317.0
1074,4,1,11,18:22:10,25.365,25365,,25365,11.0,25365.0,43545.0
1074,854,1,12,18:24:08,25.214,25214,,25214,12.0,25214.0,41874.0
1074,848,1,13,18:25:47,24.874,24874,,24874,13.0,24874.0,43444.0
1074,830,1,14,18:26:43,24.897,24897,,24897,14.0,24897.0,42772.0
1074,832,1,14,18:26:50,24.666,24666,,24666,14.0,24666.0,42828.0
1074,825,1,14,18:27:07,25.478,25478,,25478,14.0,25478.0,43959.0
1074,842,1,14,18:27:08,24.575,24575,,24575,14.0,24575.0,44716.0
1074,839,1,14,18:27:11,30.484,30484,,30484,14.0,30484.0,54723.0
1074,822,1,14,18:27:19,25.893,25893,,25893,14.0,25893.0,45271.0
1074,849,1,14,18:27:38,24.457,24457,,24457,14.0,24457.0,39631.0
1074,844,1,15,18:28:19,25.012,25012,,25012,15.0,25012.0,43043.0
1074,815,1,15,18:28:32,25.046,25046,,25046,15.0,25046.0,43869.0
1074,847,1,15,18:28:38,25.888,25888,,25888,15.0,25888.0,47849.0
1074,852,1,15,18:28:57,26.095,26095,,26095,15.0,26095.0,46732.0
1074,855,1,15,18:29:03,25.428,25428,,25428,15.0,25428.0,45965.0
1074,817,1,17,18:32:46,24.915,24915,,24915,17.0,24915.0,41456.0
1074,840,1,18,18:34:18,25.739,25739,,25739,18.0,25739.0,44532.0
1074,807,1,19,18:36:11,27.365,27365,,27365,19.0,27365.0,47486.0
1074,846,1,24,18:44:41,24.568,24568,,24568,24.0,24568.0,44527.0
1074,4,2,25,18:45:53,24.909,24909,,24909,25.0,24909.0,45335.0
1074,1,2,27,18:48:44,25.796,25796,,25796,27.0,25796.0,47817.0
1074,852,2,29,18:52:37,24.350,24350,,24350,29.0,24350.0,43608.0
1074,830,2,30,18:53:16,24.937,24937,,24937,30.0,24937.0,42792.0
1074,839,2,30,18:54:12,25.393,25393,,25393,30.0,25393.0,46340.0
1074,844,2,31,18:54:52,24.527,24527,,24527,31.0,24527.0,41498.0
1074,842,2,32,18:57:23,25.875,25875,,25875,32.0,25875.0,45809.0
1074,849,2,32,18:58:19,24.778,24778,,24778,32.0,24778.0,46210.0
1074,832,2,33,18:58:21,24.438,24438,,24438,33.0,24438.0,42153.0
1074,815,2,33,18:58:23,24.173,24173,,24173,33.0,24173.0,42007.0
1074,847,2,33,18:58:45,25.334,25334,,25334,33.0,25334.0,45234.0
1074,817,2,33,18:59:53,24.885,24885,,24885,33.0,24885.0,47049.0
1074,825,2,34,19:00:39,25.876,25876,,25876,34.0,25876.0,45728.0
1074,854,2,35,19:02:58,25.586,25586,,25586,35.0,25586.0,42908.0
1074,848,2,35,19:03:09,25.570,25570,,25570,35.0,25570.0,47678.0
1074,822,2,36,19:04:16,25.156,25156,,25156,36.0,25156.0,44436.0
1074,855,2,37,19:06:00,25.291,25291,,25291,37.0,25291.0,45137.0
1074,807,2,37,19:06:47,26.712,26712,,26712,37.0,26712.0,48422.0
1074,840,2,38,19:08:04,26.957,26957,,26957,38.0,26957.0,47984.0
1074,846,2,41,19:13:23,27.367,27367,,27367,41.0,27367.0,46281.0
1074,4,3,42,19:14:26,24.508,24508,,24508,42.0,24508.0,42020.0
1074,830,3,43,19:14:40,24.402,24402,,24402,43.0,24402.0,43789.0
1074,815,3,43,19:14:56,24.947,24947,,24947,43.0,24947.0,44213.0
1074,839,3,43,19:15:58,24.233,24233,,24233,43.0,24233.0,41949.0
1074,832,3,44,19:16:30,24.287,24287,,24287,44.0,24287.0,50713.0
1074,1,3,44,19:16:52,25.579,25579,,25579,44.0,25579.0,59115.0
1074,852,3,44,19:17:39,24.188,24188,,24188,44.0,24188.0,73257.0
1074,817,3,44,19:18:41,25.139,25139,,25139,44.0,25139.0,74421.0
1074,847,3,45,19:18:53,25.574,25574,,25574,45.0,25574.0,77826.0
1074,807,3,44,19:18:58,25.748,25748,,25748,44.0,25748.0,73878.0
1074,822,3,45,19:19:39,25.188,25188,,25188,45.0,25188.0,75570.0
1074,855,3,45,19:19:45,28.647,28647,,28647,45.0,28647.0,86490.0
1074,844,3,46,19:19:53,24.613,24613,,24613,46.0,24613.0,91046.0
1074,840,3,45,19:20:32,25.039,25039,,25039,45.0,25039.0,76022.0
1074,846,3,45,19:20:59,24.975,24975,,24975,45.0,24975.0,62787.0
1074,849,3,45,19:21:07,24.658,24658,,24658,45.0,24658.0,51031.0
1074,825,3,46,19:21:29,26.051,26051,,26051,46.0,26051.0,30309.0
1074,848,3,46,19:22:54,25.055,25055,,25055,46.0,25055.0,38253.0
1075,817,1,8,20:16:37,20.650,20650,,20650,8.0,20650.0,37659.0
1075,840,1,13,20:24:49,22.339,22339,,22339,13.0,22339.0,40271.0
1075,848,1,13,20:24:54,20.683,20683,,20683,13.0,20683.0,37843.0
1075,815,1,15,20:27:12,20.481,20481,,20481,15.0,20481.0,53271.0
1075,842,1,15,20:27:52,22.820,22820,,22820,15.0,22820.0,68398.0
1075,844,1,16,20:28:55,21.038,21038,,21038,16.0,21038.0,110485.0
1075,830,1,16,20:28:58,20.731,20731,,20731,16.0,20731.0,108019.0
1075,832,1,16,20:29:04,21.521,21521,,21521,16.0,21521.0,106904.0
1075,847,1,16,20:29:21,21.415,21415,,21415,16.0,21415.0,92976.0
1075,4,1,16,20:29:40,21.543,21543,,21543,16.0,21543.0,78094.0
1075,822,1,16,20:29:43,22.561,22561,,22561,16.0,22561.0,77911.0
1075,839,1,16,20:29:50,21.141,21141,,21141,16.0,21141.0,69861.0
1075,846,1,16,20:29:54,20.383,20383,,20383,16.0,20383.0,71854.0
1075,855,1,16,20:29:56,33.734,33734,,33734,16.0,33734.0,90758.0
1075,855,2,27,20:51:18,15.103,15103,,15103,27.0,15103.0,27244.0
1075,822,2,35,21:03:48,22.710,22710,,22710,35.0,22710.0,64481.0
1075,825,1,37,21:06:57,22.374,22374,,22374,37.0,22374.0,71899.0
1075,807,1,37,21:07:16,21.425,21425,,21425,37.0,21425.0,70647.0
1075,1,1,40,21:12:59,21.788,21788,,21788,40.0,21788.0,8252.0
1076,840,1,3,15:08:15,18.242,18242,,18242,3.0,18242.0,62830.0
1076,840,2,4,15:10:29,18.560,18560,,18560,4.0,18560.0,14713.0
1076,849,1,13,15:25:03,18.552,18552,,18552,13.0,18552.0,23891.0
1076,854,1,14,15:26:23,19.039,19039,,19039,14.0,19039.0,23838.0
1076,839,1,17,15:30:30,19.128,19128,,19128,17.0,19128.0,23344.0
1076,830,1,18,15:31:37,18.281,18281,,18281,18.0,18281.0,22858.0
1076,852,1,18,15:32:02,18.443,18443,,18443,18.0,18443.0,23164.0
1076,815,1,20,15:34:33,17.434,17434,,17434,20.0,17434.0,23655.0
1076,846,1,20,15:34:40,17.556,17556,,17556,20.0,17556.0,22434.0
1076,817,1,21,15:36:06,18.150,18150,,18150,21.0,18150.0,23409.0
1076,842,1,21,15:36:15,18.926,18926,,18926,21.0,18926.0,23346.0
1076,855,1,21,15:36:22,18.380,18380,,18380,21.0,18380.0,24190.0
1076,844,1,22,15:37:04,17.973,17973,,17973,22.0,17973.0,28091.0
1076,1,1,22,15:37:22,17.877,17877,,17877,22.0,17877.0,35314.0
1076,822,1,22,15:37:40,18.413,18413,,18413,22.0,18413.0,44400.0
1076,847,1,23,15:38:51,18.479,18479,,18479,23.0,18479.0,80477.0
1076,840,3,23,15:39:30,20.402,20402,,20402,23.0,20402.0,54874.0
1076,849,2,23,15:40:00,17.936,17936,,17936,23.0,17936.0,49514.0
1076,4,1,39,16:05:24,18.796,18796,,18796,39.0,18796.0,25453.0
1076,825,1,39,16:05:30,19.111,19111,,19111,39.0,19111.0,25427.0
1076,4,2,53,16:25:28,18.394,18394,,18394,53.0,18394.0,24333.0
1076,848,1,57,16:30:33,19.845,19845,,19845,57.0,19845.0,24652.0
1077,817,1,2,15:07:48,32.362,32362,,32362,2.0,32362.0,26759.0
1077,817,2,16,15:31:14,30.422,30422,,30422,16.0,30422.0,51960.0
1077,20,1,17,15:32:26,30.484,30484,,30484,17.0,30484.0,51746.0
1077,842,1,17,15:32:38,30.405,30405,,30405,17.0,30405.0,51675.0
1077,848,1,17,15:32:41,30.793,30793,,30793,17.0,30793.0,51873.0
1077,815,1,18,15:33:26,30.366,30366,,30366,18.0,30366.0,55115.0
1077,847,1,18,15:33:46,31.079,31079,,31079,18.0,31079.0,53899.0
1077,822,1,18,15:33:47,40.957,40957,,40957,18.0,40957.0,72975.0
1077,825,1,18,15:33:56,33.765,33765,,33765,18.0,33765.0,62820.0
1077,852,1,18,15:34:06,30.372,30372,,30372,18.0,30372.0,53436.0
1077,840,1,18,15:34:06,32.667,32667,,32667,18.0,32667.0,55509.0
1077,1,1,18,15:34:07,32.740,32740,,32740,18.0,32740.0,58907.0
1077,839,1,18,15:34:08,31.409,31409,,31409,18.0,31409.0,53779.0
1077,849,1,18,15:34:17,31.125,31125,,31125,18.0,31125.0,58117.0
1077,855,1,18,15:34:18,32.203,32203,,32203,18.0,32203.0,60094.0
1077,854,1,18,15:34:18,31.320,31320,,31320,18.0,31320.0,57515.0
1077,830,1,19,15:34:49,30.001,30001,,30001,19.0,30001.0,53299.0
1077,844,1,19,15:34:56,31.794,31794,,31794,19.0,31794.0,56659.0
1077,846,1,19,15:35:07,30.070,30070,,30070,19.0,30070.0,54371.0
1077,817,3,30,15:51:37,30.155,30155,,30155,30.0,30155.0,58211.0
1077,844,2,49,16:16:19,30.042,30042,,30042,49.0,30042.0,54747.0
1077,815,2,50,16:17:38,29.627,29627,,29627,50.0,29627.0,52993.0
1077,830,2,51,16:18:44,29.942,29942,,29942,51.0,29942.0,53265.0
1077,854,2,52,16:22:04,30.984,30984,,30984,52.0,30984.0,54326.0
1077,844,3,53,16:22:17,36.560,36560,,36560,53.0,36560.0,69582.0
1078,852,1,11,15:51:11,18.870,18870,,18870,11.0,18870.0,32692.0
1078,825,1,12,15:52:43,19.760,19760,,19760,12.0,19760.0,33734.0
1078,854,1,14,15:55:54,20.413,20413,,20413,14.0,20413.0,36386.0
1078,4,1,15,15:57:23,21.638,21638,,21638,15.0,21638.0,39260.0
1078,842,1,16,15:58:56,19.543,19543,,19543,16.0,19543.0,35150.0
1078,848,1,16,15:59:11,20.059,20059,,20059,16.0,20059.0,36077.0
1078,846,1,18,16:02:13,19.986,19986,,19986,18.0,19986.0,39447.0
1078,1,1,22,16:08:23,18.820,18820,,18820,22.0,18820.0,32669.0
1078,844,1,24,16:11:03,19.697,19697,,19697,24.0,19697.0,37684.0
1078,830,1,26,16:14:04,18.798,18798,,18798,26.0,18798.0,33559.0
1078,822,1,26,16:14:35,19.614,19614,,19614,26.0,19614.0,35666.0
1078,832,1,27,16:15:51,22.063,22063,,22063,27.0,22063.0,38764.0
1078,815,1,27,16:16:00,18.519,18519,,18519,27.0,18519.0,32093.0
1078,817,1,30,16:21:25,19.484,19484,,19484,30.0,19484.0,36550.0
1078,849,1,34,16:28:20,19.185,19185,,19185,34.0,19185.0,37768.0
1078,847,1,40,16:36:53,19.035,19035,,19035,40.0,19035.0,58203.0
1078,840,1,40,16:37:28,19.074,19074,,19074,40.0,19074.0,56227.0
1078,842,2,40,16:37:43,19.007,19007,,19007,40.0,19007.0,98130.0
1078,815,2,41,16:38:38,18.433,18433,,18433,41.0,18433.0,54720.0
1078,839,1,41,16:39:21,19.019,19019,,19019,41.0,19019.0,44255.0
1078,20,1,41,16:39:42,19.861,19861,,19861,41.0,19861.0,40753.0
1078,817,2,41,16:39:49,19.280,19280,,19280,41.0,19280.0,40405.0
1078,852,2,41,16:40:43,19.618,19618,,19618,41.0,19618.0,78605.0
1078,825,2,42,16:41:34,20.673,20673,,20673,42.0,20673.0,25666.0
1078,854,2,54,17:03:43,32.381,32381,,32381,54.0,32381.0,59088.0
1079,1,1,1,15:05:05,31.054,31054,,31054,,,
1079,825,1,1,15:05:25,29.632,29632,,29632,,,
1079,832,1,10,15:18:23,22.341,22341,,22341,10.0,22341.0,37770.0
1079,4,1,10,15:18:24,22.375,22375,,22375,10.0,22375.0,39822.0
1079,842,1,10,15:18:27,22.008,22008,,22008,10.0,22008.0,37160.0
1079,855,1,10,15:18:29,23.109,23109,,23109,10.0,23109.0,39581.0
1079,852,1,11,15:19:52,23.083,23083,,23083,11.0,23083.0,40711.0
1079,817,1,11,15:19:54,22.124,22124,,22124,11.0,22124.0,38418.0
1079,848,1,11,15:20:05,23.419,23419,,23419,11.0,23419.0,40198.0
1079,846,1,12,15:21:18,21.916,21916,,21916,12.0,21916.0,38957.0
1079,854,1,12,15:21:23,23.582,23582,,23582,12.0,23582.0,41756.0
1079,849,1,12,15:21:38,23.189,23189,,23189,12.0,23189.0,40722.0
1079,847,1,13,15:22:29,22.154,22154,,22154,13.0,22154.0,38522.0
1079,830,1,13,15:22:30,22.173,22173,,22173,13.0,22173.0,38369.0
1079,839,1,13,15:22:43,22.137,22137,,22137,13.0,22137.0,39402.0
1079,822,1,14,15:24:08,22.987,22987,,22987,14.0,22987.0,41642.0
1079,840,1,14,15:24:34,22.833,22833,,22833,14.0,22833.0,41472.0
1079,815,1,17,15:28:29,22.032,22032,,22032,17.0,22032.0,38286.0
1079,844,1,21,15:34:08,21.794,21794,,21794,21.0,21794.0,38582.0
1079,20,1,21,15:35:06,22.536,22536,,22536,21.0,22536.0,39523.0
1079,1,2,22,15:36:50,22.105,22105,,22105,22.0,22105.0,37496.0
1079,848,2,25,15:41:42,22.657,22657,,22657,25.0,22657.0,39355.0
1079,849,2,26,15:43:09,22.311,22311,,22311,26.0,22311.0,38596.0
1079,840,2,27,15:44:33,23.394,23394,,23394,27.0,23394.0,43108.0
1079,830,2,28,15:44:56,21.966,21966,,21966,28.0,21966.0,36799.0
1079,842,2,29,15:47:23,27.947,27947,,27947,29.0,27947.0,49901.0
1079,825,2,29,15:47:59,23.878,23878,,23878,29.0,23878.0,42998.0
1079,854,2,30,15:48:45,23.127,23127,,23127,30.0,23127.0,39524.0
1079,832,2,31,15:49:46,21.867,21867,,21867,31.0,21867.0,38980.0
1079,4,2,31,15:50:10,21.914,21914,,21914,31.0,21914.0,37589.0
1079,817,2,31,15:50:18,22.399,22399,,22399,31.0,22399.0,39421.0
1079,852,2,32,15:51:35,22.802,22802,,22802,32.0,22802.0,40745.0
1079,846,2,33,15:52:58,23.341,23341,,23341,33.0,23341.0,43315.0
1079,822,2,34,15:54:04,22.541,22541,,22541,34.0,22541.0,39417.0
1079,839,2,35,15:55:53,22.953,22953,,22953,35.0,22953.0,39820.0
1079,847,2,36,15:56:49,22.039,22039,,22039,36.0,22039.0,37590.0
1079,815,2,37,15:58:12,21.619,21619,,21619,37.0,21619.0,37624.0
1079,20,2,42,16:06:42,22.456,22456,,22456,42.0,22456.0,40351.0
1079,830,3,44,16:08:25,21.941,21941,,21941,44.0,21941.0,38661.0
1079,832,3,45,16:10:31,22.302,22302,,22302,45.0,22302.0,38775.0
1079,848,3,45,16:12:16,23.328,23328,,23328,45.0,23328.0,42320.0
1079,842,3,46,16:13:00,21.838,21838,,21838,46.0,21838.0,37698.0
1079,840,3,46,16:13:18,23.812,23812,,23812,46.0,23812.0,41601.0
1079,1,3,48,16:15:01,22.241,22241,,22241,48.0,22241.0,37905.0
1079,817,3,48,16:15:50,22.154,22154,,22154,48.0,22154.0,40164.0
1079,847,3,51,16:19:02,22.815,22815,,22815,51.0,22815.0,38890.0
1079,849,3,50,16:19:30,22.761,22761,,22761,50.0,22761.0,41612.0
1079,846,3,51,16:19:48,22.165,22165,,22165,51.0,22165.0,38524.0
1079,839,3,52,16:21:10,22.033,22033,,22033,52.0,22033.0,37685.0
1079,852,3,52,16:21:27,22.316,22316,,22316,52.0,22316.0,38989.0
1079,815,3,53,16:21:47,21.694,21694,,21694,53.0,21694.0,39788.0
1079,4,3,53,16:22:49,25.407,25407,,25407,53.0,25407.0,45415.0
1079,848,4,54,16:26:07,23.404,23404,,23404,54.0,23404.0,43604.0
1080,840,1,1,16:07:59,26.731,26731,,26731,,,
1080,849,1,1,16:08:10,36.773,36773,,36773,,,
1080,842,1,2,16:10:02,35.486,35486,,35486,2.0,35486.0,-43101.0
1080,840,2,2,16:10:09,32.750,32750,,32750,2.0,32750.0,-64194.0
1080,849,2,2,16:10:20,36.351,36351,,36351,2.0,36351.0,-84792.0
1080,854,1,4,16:13:36,27.637,27637,,27637,4.0,27637.0,21568.0
1080,20,1,6,16:16:58,24.965,24965,,24965,6.0,24965.0,26534.0
1080,852,1,6,16:17:00,25.068,25068,,25068,6.0,25068.0,24899.0
1080,1,1,15,16:31:22,24.796,24796,,24796,15.0,24796.0,22121.0
1080,815,1,16,16:32:29,24.409,24409,,24409,16.0,24409.0,23735.0
1080,846,1,17,16:34:17,24.872,24872,,24872,17.0,24872.0,22385.0
1080,854,2,17,16:35:15,36.854,36854,,36854,17.0,36854.0,39085.0
1080,844,1,18,16:35:26,25.710,25710,,25710,18.0,25710.0,24369.0
1080,830,1,18,16:35:33,27.009,27009,,27009,18.0,27009.0,24296.0
1080,848,1,18,16:36:49,27.231,27231,,27231,18.0,27231.0,24997.0
1080,817,1,19,16:38:22,26.056,26056,,26056,19.0,26056.0,29883.0
1080,855,1,19,16:38:23,25.594,25594,,25594,19.0,25594.0,30057.0
1080,849,3,19,16:38:26,26.910,26910,,26910,19.0,26910.0,33596.0
1080,822,1,20,16:39:34,25.865,25865,,25865,20.0,25865.0,29032.0
1080,832,1,21,16:40:05,24.666,24666,,24666,21.0,24666.0,27088.0
1080,844,2,21,16:40:08,28.034,28034,,28034,21.0,28034.0,32467.0
1080,847,1,21,16:40:29,25.352,25352,,25352,21.0,25352.0,25761.0
1080,4,1,21,16:40:33,24.526,24526,,24526,21.0,24526.0,26547.0
1080,839,1,21,16:40:50,24.875,24875,,24875,21.0,24875.0,30635.0
1080,852,2,21,16:41:30,26.021,26021,,26021,21.0,26021.0,28113.0
1080,815,2,22,16:41:35,24.536,24536,,24536,22.0,24536.0,29314.0
1080,830,2,22,16:41:38,26.930,26930,,26930,22.0,26930.0,30955.0
1080,846,2,22,16:41:58,24.760,24760,,24760,22.0,24760.0,23664.0
1080,1,2,22,16:42:19,24.507,24507,,24507,22.0,24507.0,23155.0
1080,842,2,22,16:42:42,28.770,28770,,28770,22.0,28770.0,28759.0
1080,848,2,22,16:43:36,31.518,31518,,31518,22.0,31518.0,35962.0
1080,20,2,23,16:44:09,25.133,25133,,25133,23.0,25133.0,25765.0
1080,840,3,24,16:45:45,25.650,25650,,25650,24.0,25650.0,32381.0
1080,815,3,30,16:55:41,19:32.062,1172062,,1172062,30.0,1172062.0,1211435.0
1080,832,2,30,16:55:42,19:34.793,1174793,,1174793,30.0,1174793.0,1211246.0
1080,830,3,30,16:55:43,19:35.575,1175575,,1175575,30.0,1175575.0,1211427.0
1080,840,4,29,16:55:46,19:34.965,1174965,,1174965,29.0,1174965.0,1159871.0
1080,844,3,30,16:55:47,19:36.822,1176822,,1176822,30.0,1176822.0,1211514.0
1080,852,3,29,16:55:51,19:34.444,1174444,,1174444,29.0,1174444.0,1158192.0
1080,855,2,29,16:55:52,19:34.235,1174235,,1174235,29.0,1174235.0,1162174.0
1080,847,2,30,16:55:54,19:37.545,1177545,,1177545,30.0,1177545.0,1205933.0
1080,846,3,30,16:55:56,19:43.029,1183029,,1183029,30.0,1183029.0,1208854.0
1080,849,4,29,16:55:58,19:41.839,1181839,,1181839,29.0,1181839.0,1171368.0
1080,4,2,30,16:56:01,19:42.058,1182058,,1182058,30.0,1182058.0,1213327.0
1080,1,3,30,16:56:02,19:46.281,1186281,,1186281,30.0,1186281.0,1219058.0
1080,848,3,29,16:56:04,19:45.676,1185676,,1185676,29.0,1185676.0,1201022.0
1080,839,2,30,16:56:06,19:46.485,1186485,,1186485,30.0,1186485.0,1230470.0
1080,822,2,30,16:56:07,19:46.699,1186699,,1186699,30.0,1186699.0,1226136.0
1080,20,3,30,16:56:28,19:29.495,1169495,,1169495,30.0,1169495.0,1205164.0
1080,842,3,30,16:56:31,19:29.460,1169460,,1169460,30.0,1169460.0,1205007.0
1080,817,2,30,16:56:33,19:28.673,1168673,,1168673,30.0,1168673.0,1203807.0
1080,846,4,51,17:44:43,24.607,24607,,24607,51.0,24607.0,29818.0
1080,852,4,56,17:52:23,25.266,25266,,25266,56.0,25266.0,30654.0
1081,849,1,3,15:09:50,29.395,29395,,29395,3.0,29395.0,53760.0
1081,844,1,9,15:20:26,23.212,23212,,23212,9.0,23212.0,63040.0
1081,847,1,9,15:20:43,20.538,20538,,20538,9.0,20538.0,53754.0
1081,842,1,9,15:20:49,22.698,22698,,22698,9.0,22698.0,55921.0
1081,1,1,9,15:20:54,21.470,21470,,21470,9.0,21470.0,52674.0
1081,20,1,9,15:20:55,20.249,20249,,20249,9.0,20249.0,50409.0
1081,852,1,9,15:20:57,23.083,23083,,23083,9.0,23083.0,56316.0
1081,855,1,9,15:21:08,23.001,23001,,23001,9.0,23001.0,52069.0
1081,825,1,9,15:21:11,21.555,21555,,21555,9.0,21555.0,48948.0
1081,848,1,9,15:21:16,25.577,25577,,25577,9.0,25577.0,54606.0
1081,854,1,9,15:21:23,26.973,26973,,26973,9.0,26973.0,56429.0
1081,815,1,16,15:33:43,23.379,23379,,23379,16.0,23379.0,39185.0
1081,849,2,17,15:37:03,22.069,22069,,22069,17.0,22069.0,39527.0
1081,830,1,18,15:37:17,21.468,21468,,21468,18.0,21468.0,36476.0
1081,4,1,18,15:37:59,20.571,20571,,20571,18.0,20571.0,35060.0
1081,846,1,20,15:41:42,21.443,21443,,21443,20.0,21443.0,39165.0
1081,854,2,23,15:47:51,22.231,22231,,22231,23.0,22231.0,39620.0
1081,848,2,29,15:58:39,21.540,21540,,21540,29.0,21540.0,38298.0
